Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,234315.4605
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,206.9788305,212.1577577,219.0753464,224.8810622,236.2058742,246.850847,269.7368425,304.9919661,385.3929861,503.5627284,556.7615863,610.560506,733.4654067,875.3533728,1139.14806,1444.694522,1778.053821,1666.650808,1696.913066,1309.658013,928.4262743,1024.193149,1062.046435,1106.971847,1204.096538,1431.8392,1675.713643,1673.448372,1652.804321,1750.935478,1968.352487,2077.484829,2068.208378,1880.893165,1758.260193,1728.340743,1630.190846,1361.249281,1436.764904,1776.932258,1960.514766,2426.417098,3194.262982,4360.429109,3920.186071,4725.726341,5776.281848,5617.104918,6410.814703,6629.416993,5861.401895,5759.042198,6136.058301,6242.961454,5807.838794,5353.348065,5891.499965,
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.581542,1326.562857,1317.466751,1389.164971,1465.046057,1499.492177,1476.17185,1335.553195,1156.217473,1257.69857,1422.190886,1543.701414,1570.1044,1664.245717,2035.202341,2191.781787,2557.075624,2880.798437,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271,3233.568638,3663.969055,
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,362.6378661,426.9917819,570.8804516,795.4849926,871.1904355,855.8491369,874.1927996,992.1729739,1188.708665,1351.470643,1360.155531,1297.696451,1207.208199,1244.846967,1152.621841,1230.853257,1175.139809,1181.214311,1202.622204,1325.659284,1389.044237,1504.815685,1574.560413,1831.903483,1963.995654,2075.484177,2048.458041,1727.137076,1869.545354,1687.738586,1641.990014,1701.23716,2000.426395,2272.91087,2494.109901,2586.387097,2818.284369,2977.753681,2649.810342,2882.719264,3324.796543,3482.423714,3584.582822,3853.595137,3724.591674,3867.741699,4128.474923,4283.741566,4233.413675,3707.310581,3643.845437,
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,1386.755732,1448.772355,1545.519629,1645.475574,1774.84915,1907.206687,2070.496118,2201.013835,2365.086943,2576.616227,2788.254209,3057.357798,3513.718547,4205.573064,4657.738921,5178.011244,5579.60401,6265.249856,7476.965836,8535.84885,9388.387307,9431.269348,9332.864474,9631.662406,10013.82679,10490.45674,12748.96939,14699.86417,16464.39265,17089.90084,19060.32815,19964.13668,21277.80252,21281.10753,22749.59887,25096.74306,25077.42161,24457.33281,24443.31438,25545.04859,25861,25487.88212,26453.22383,29511.17415,32625.42794,34155.28529,35742.54252,38784.36349,40837.16038,38248.79234,39710.76543,42530.43019,42286.91724,42520.79685,43165.55148,40638.37581,41369.93372,42968.44781,45382.30693,45700.93813,44474.54975,49223.59503,
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1789.068936,2108.499656,2084.856525,2363.519505,2134.774856,2154.837948,2431.171693,2581.379902,3294.94998,4103.028792,4936.770226,5072.798561,5323.21555,6540.504346,7662.774195,8071.446677,7310.844065,7088.887769,7172.510935,7237.479617,7720.954638,11509.23168,13603.73658,13500.03154,13223.94475,15728.7188,15828.15115,16909.97584,15844.37748,16145.86471,18090.59546,17713.72446,15741.80337,16070.30205,15847.93228,14346.19048,14012.24202,15302.35343,18724.49897,20829.07374,21047.20244,21382.22941,23837.83067,25437.67767,23326.08238,21447.85206,21747.97666,19864.53805,20941.52223,21223.08376,18252.51997,18726.64225,19743.95491,20614.89886,20023.5047,18910.38013,19914.60351,
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,2557.401695,2912.935657,3439.846437,4848.622571,13393.28846,12883.23105,15566.14689,15924.05997,16632.189,21634.76433,28218.03789,29371.46691,24301.05184,19571.8082,19252.17256,16818.35103,13216.45799,13705.4656,14650.74424,15197.8751,16664.83143,15079.35946,16223.78008,14724.25918,14728.78202,15797.69104,17116.83256,20519.40935,17651.54558,20207.22559,27494.77133,25836.27079,27151.0325,31440.22071,40792.27647,52468.44565,59978.86121,64706.9899,79811.59774,60733.9817,73021.30975,92992.99713,98041.36224,97630.82552,93126.14946,66984.9102,58467.23557,59407.69805,66264.08117,62637.27511,52315.66008,66838.35743,
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.838364,1769.889931,1817.902101,1680.705623,1260.749045,1102.103785,1158.132516,1323.104325,1650.276481,1633.010644,1577.323357,1852.467309,1599.889533,1659.90764,1825.179805,2119.882673,2679.41191,3494.944517,4617.929016,5757.496429,8360.166321,10435.04398,8548.118672,8397.809173,9560.184513,8930.729912,9497.25499,10031.26727,8976.880535,9404.341874,10727.94969,12494.47747,12958.07556,13047.43206,14858.22943,
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777.235352,3428.762207,3492.710205,3490.452393,3098.802734,2930.670166,2662.104004,2665.779785,2643.929199,2737.572021,1834.861816,1330.757202,1771.594116,2100.352539,2377.529541,2975.125244,4102.364746,5323.462891,6920.188965,9101.254883,11635.27246,8562.813477,10674.99609,14311.08398,15420.875,15974.64453,14095.64844,9313.013672,8704.898438,10720.33301,11287.36035,11536.25098,10169.08691,12194.77734,
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,40.11919241,40.04393541,40.03684927,40.10890822,39.83282286,44.43606357,36.1570684,44.95330925,47.02336094,49.94867146,56.43719034,55.52433422,59.59451829,68.25853957,70.32204158,126.6373329,137.2043375,156.0968476,184.0141804,218.6173547,239.1153308,258.5577726,248.9417185,252.5325351,262.0908014,273.7663528,299.2874302,320.2922796,344.4783563,336.7447057,348.387822,255.3676773,264.9825764,249.4106067,111.9373042,227.4588428,205.8421295,241.5055465,251.3496809,269.1408839,254.9423708,238.9974526,234.6823578,249.4349583,270.1793209,324.866355,357.9378342,427.1923997,529.2611982,564.6894749,593.8026075,650.6026286,705.7597558,704.0562899,724.3521744,733.4411218,728.43449,756.5476411,769.4373107,806.8799811,774.6892594,822.3479886,
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,82.54526888,86.02883281,89.67830053,98.50852588,110.135697,115.561902,94.99635946,102.1771755,104.6621278,112.4269287,118.9622693,123.8322354,121.8007975,136.0504412,161.0238645,168.4269882,160.6902211,181.868709,202.2311215,221.3372236,260.7071228,270.0442873,272.9571374,282.1320237,274.2065784,291.2033843,301.3019353,326.9579815,343.3924928,338.7309359,356.627267,310.4364826,322.531341,312.4692318,346.7999671,376.8489661,403.8738716,415.1858662,412.6530656,433.4810321,447.9502325,450.1679202,463.3491036,531.147417,605.0960358,681.7068968,763.9230142,946.4789364,947.4113819,1028.80094,1242.346861,1351.99157,1347.918095,1364.83101,1475.727029,1523.697807,1675.575511,1887.92183,1920.208396,1962.802875,1852.300088,2149.821595,
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,747.2060737,767.4761571,880.6257204,1123.221419,1437.194268,2108.619177,6068.408565,5922.512584,7693.394199,8473.615966,8714.529565,11553.36742,16176.40085,17258.68582,13680.64325,10997.05279,9717.417625,8060.19535,6449.58556,6082.127065,5998.224247,6210.052963,7349.704073,7939.298502,7932.706453,7450.659344,7359.44905,7588.761794,8174.142709,8323.824823,7169.369863,7697.266876,8795.261339,8337.320551,8380.959295,9321.803874,10935.01659,13462.76305,14848.60206,15756.19362,18944.85735,15064.63128,17958.94899,22262.61366,23878.58529,23716.26062,23543.56634,19977.79469,19300.05001,20138.14633,23318.73817,22430.23823,19539.56581,23185.87079,
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,116.3709869,123.137146,130.2786713,129.0668182,128.9540863,130.6222839,130.5321808,137.764267,140.0896301,150.2893066,166.4207153,176.2941589,185.6722412,223.0610962,277.1315918,325.1660156,390.4604797,468.7568359,397.3998718,450.1309814,429.0219727,461.6281128,369.1582031,354.1902161,439.5502625,333.9388428,408.4733582,481.339325,568.7889404,841.9991455,1301.819092,1667.545288,263.0890808,326.7594299,459.4543457,483.6819153,307.8197937,388.8157043,366.1193542,339.2815857,378.1611633,471.3765869,529.4435425,607.0142212,737.1085205,945.6734009,1179.91626,1500.673096,1585.554321,1382.641357,1706.415649,1982.831055,1797.379761,1834.545898,2075.989014,2226.421631,2614.300293,3188.75,769.8691406,748.0109253,608.3325195,751.8213501,
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,306.6416434,314.5083089,313.4020649,314.9893058,324.436744,320.8960034,321.2030657,311.7863438,317.9925366,293.6279671,297.0430109,297.7690969,349.8163523,390.4826529,427.4373852,560.7036727,553.8833826,553.4818996,603.7582356,734.0996953,790.7101881,699.9097359,668.0574218,578.326204,549.5544815,585.6643726,803.4847129,938.8574987,902.2699219,869.4599046,980.7545188,935.6384191,974.3312093,898.9129324,598.1454145,732.8364112,741.7617082,667.4531741,702.433663,695.5521382,619.6421035,654.8407211,688.1875063,840.3582917,941.8738496,1003.187123,1038.579142,1210.167543,1419.531034,1323.971291,1286.604868,1383.539193,1334.726015,1391.532257,1417.095074,1238.126396,1290.750004,1385.199333,1484.239673,1462.354333,1490.203137,1636.893209,
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,428.05898,449.1510713,472.0858245,511.2055753,485.5338582,516.5353033,566.8076776,626.0335277,708.6060665,812.6827969,925.8039129,1071.41154,1264.375107,1685.459796,2341.705514,2489.911575,2758.94038,2846.335988,3193.905657,3900.533553,4928.139118,5596.585977,6077.634241,6633.236674,7228.317584,7001.766748,6799.930363,7539.029302,8914.441226,10394.539,11861.75616,14502.37999,16135.91365,18290.02824,21553.0309,24914.41126,26233.6289,26375.97195,21829.29987,21796.08444,23852.32703,21700.02005,22159.68886,23730.15245,27608.53737,29961.26328,33769.15416,39432.93835,40007.46926,38927.20688,47236.96023,53890.42873,55546.48854,56967.42579,57562.53079,55646.61875,56860.41324,61150.7272,66859.33834,65831.18943,60729.45035,72794.00302,
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,157.8505517,171.2736411,169.8728104,,282.3860616,223.2659177,295.863892,439.9538512,377.1340161,407.1848958,441.5974781,508.8251684,669.9716008,782.5292902,801.1945583,770.8369348,699.8410852,677.7217019,597.2224541,515.2046667,524.3735314,578.419904,549.6008259,662.8527486,681.3442728,782.2683324,849.3684431,1105.147707,1251.217924,1322.510788,1326.180471,1121.132186,1164.11019,976.4342171,929.8638476,768.4916623,905.5874727,991.9943826,1145.862445,1250.946937,1377.862006,1504.530796,1526.167865,1661.998091,1921.346043,2087.518739,2208.095867,2235.747344,2134.802451,2196.270903,2283.576156,2450.484428,2398.772757,2222.465636,2304.844567,
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,139.924422,140.0365562,143.8245693,143.6270535,150.3822623,142.5784647,146.1161185,133.1078597,123.433541,149.9834906,156.343877,148.1254802,161.2188453,195.5014046,216.2802931,222.3018896,191.1088513,218.0754205,296.9637883,336.1708984,326.8577172,324.3513069,369.1334188,277.5145848,296.6159707,228.5395414,127.5545261,177.6422452,260.1153897,224.3178284,150.1934224,178.1524329,158.0814981,178.9729971,211.338564,201.3711228,216.6234189,193.0108126,151.0965629,149.5783419,138.7139416,224.5102243,243.8352074,258.9860134,261.7839335,290.409532,324.472553,363.4345232,411.3472818,392.0066748,400.5200022,445.0053621,560.0373997,706.452664,702.3353794,576.7402317,490.3705888,484.4464498,519.6500156,506.6068944,493.4787775,480.0392113,
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,276.0554627,284.5670327,291.0024441,293.2577672,297.1997968,313.0400183,319.880475,332.7234684,370.7154532,418.1374275,462.1621728,558.7572746,691.0613365,719.6466508,781.3236783,792.6294613,755.5659457,738.9695741,747.6731461,765.6871005,779.2819285,758.7656524,781.1110278,810.3526973,829.5125146,897.5929821,961.778992,1047.043157,1186.340725,1348.907912,1552.130208,1653.630549,1749.501835,1858.371394,1904.874902,1977.840614,2051.158774,2106.739469,2197.482001,2273.955503,2434.323531,2651.430888,2814.589889,2964.17214,2889.685887,3017.307395,3304.974183,3471.051269,3555.1621,3638.517658,3761.51368,3870.312982,3986.049014,4145.862351,4280.288404,3903.395839,4551.184661,
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42004.9484,37473.78698,39415.16294,41770.14662,51198.42526,59249.64768,60520.79204,63692.61677,71970.05873,77962.14399,66200.67297,59517.03274,55816.3651,48435.94253,50438.39002,50135.48458,42281.64347,43399.4583,44885.79714,48462.96032,47287.39839,45320.20872,,
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,62.86199366,65.06514134,67.33164933,69.67572246,72.09782436,74.58839983,76.74423526,78.96462427,81.16766401,84.50596688,86.69766278,86.71267967,106.4111859,126.0532258,113.3294938,168.1177012,186.2752597,112.0463676,118.254747,109.1588589,102.4388511,117.7960523,130.1150776,119.479009,123.7721366,132.175026,134.6613689,141.0718301,145.0034131,155.271396,131.023239,,,,,,,,,,,,,,,,,,,,,,,356.1179025,377.5573872,387.6079944,387.1866816,377.349072,379.9860027,405.7867633,416.2177747,446.9815596,
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.450598,2864.084727,3380.041416,2571.17271,2571.30404,914.7857199,1727.281196,2283.846685,3005.426352,3502.802924,3720.479155,4382.617279,5848.476405,7101.040141,6169.114195,5735.422857,6809.159804,6015.945228,6755.073675,6600.056809,5588.980728,5765.200762,6292.543629,7252.401858,7417.203649,7733.802869,9230.178316,
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,136.6933461,138.8340675,146.5791214,163.462935,156.485354,169.7795393,178.5074921,172.8643101,180.274834,200.5206304,229.3507503,227.9670732,249.6547941,310.6303122,391.9299348,419.8383706,440.2607991,470.1343598,504.5285498,587.4126891,722.5354616,969.3412571,864.5329758,739.5171801,629.863285,565.060025,563.6856539,622.9283954,638.7048701,632.9520097,723.2108421,733.1195523,651.60631,596.4315628,565.2836281,637.8545163,648.427626,655.8302823,618.5267995,608.658291,629.4068048,586.3647922,622.0998387,764.0407249,924.3155098,1069.036128,1229.987696,1386.659219,1529.514503,1431.274884,1655.124131,1817.170157,1836.592815,1898.98258,1930.414065,1674.237701,1523.527264,1608.564847,1630.238971,1606.558195,1492.134018,1632.087531,
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.041537,1325.275077,1503.133889,1455.358407,1114.923723,1659.140787,1245.149311,1071.777765,,,,,,,
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,136.7169156,138.8535222,146.6000746,163.4838569,156.5130898,169.8029814,178.5305186,172.8878624,180.2925406,200.5330001,229.3616511,227.9898018,249.7011524,310.6806764,391.9780482,419.8911979,440.3094707,470.2193083,504.6648819,587.6458535,722.7853849,969.5489712,864.7356907,739.7348928,630.1057982,565.3477599,564.0529917,623.3613277,639.1957241,633.4722735,723.8283721,733.7285514,652.3213743,597.2071361,566.0637834,638.6404895,649.181455,656.660647,619.4119115,609.5431879,630.2529033,587.2050199,623.0190343,764.9301321,925.3435336,1070.124334,1231.150258,1387.79265,1530.516252,1432.118632,1656.057199,1818.172453,1837.557545,1900.194194,1931.648032,1675.486575,1524.82775,1609.900105,1631.593697,1607.921605,1493.100691,1633.180754,
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,460.2428947,508.2474156,587.5755613,718.297324,1093.978841,1219.765035,1362.899434,1514.360445,1593.704241,1937.538141,2526.891094,2559.52895,2496.755838,2367.067398,2298.705235,2169.260565,2086.030236,2335.934793,2522.369844,2570.031807,2920.509717,2925.81043,3065.774859,2980.991762,3088.639853,3451.146399,3613.328087,3809.088088,3744.831718,3951.634756,4312.750677,4265.673387,4494.775831,5291.875418,6273.616231,7350.162906,8383.636941,9828.33177,11585.7896,9726.710995,10982.62833,13023.12232,13379.80995,13662.87375,13836.88053,11585.64515,11163.9733,11854.01603,12808.19088,12427.57674,10702.96169,12588.92779,
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.2961116,568.411237,663.9194565,726.5995017,843.9527132,861.5211782,878.1325508,1080.556715,1054.41292,1079.689654,1244.271625,1319.900833,1551.192905,1754.600471,1571.49854,1688.375303,1805.524651,1950.629352,1991.738264,2161.310196,2360.543554,
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,371.2797508,387.4532772,402.8915228,420.7702484,433.1459805,480.1148663,573.0982532,642.279262,678.9640699,706.3038263,723.577193,767.8062169,784.722624,856.4810726,1038.859979,1187.085126,1298.714645,1662.735543,1925.972479,2073.605715,2119.367016,2365.24867,2425.203028,2328.621619,2258.132806,2254.817639,2270.804237,2469.341114,2887.061439,1328.729552,940.9917724,1077.212661,964.4332465,1015.12804,1419.517938,1591.729379,1940.841556,2045.593051,2405.744246,1883.889099,1978.446611,1711.714461,2206.27291,2529.259422,2906.725278,3474.078363,5031.158465,5562.334068,6616.815126,7176.857658,7999.556929,8009.252302,8922.956186,9124.541093,9199.177893,8907.751222,5705.426967,6112.851175,6730.846883,6690.044786,4796.533314,4869.134226,
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.53516,2691.195652,2920.917542,3102.296859,3771.359516,4819.125555,5196.94038,5146.671078,5538.616465,5645.581396,5426.624281,5722.168183,6564.696314,8731.937368,10691.44655,11690.11347,13170.78498,16106.06044,18753.58494,16597.20846,16908.84796,18509.74022,17498.3539,18276.00955,18719.98814,16390.88217,16563.4405,17585.197,19486.39368,19383.48104,19545.74282,21391.92533,
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10730.45101,10815.11105,10454.96564,11175.77103,11452.78312,10201.30354,10479.75963,11777.15566,14849.03724,17233.13856,18098.90854,19672.96556,23817.88673,27595.59997,24792.12798,23532.48085,25128.01504,22641.80512,23503.28249,24247.17332,20890.16643,21678.35947,23514.02546,26123.74713,26016.07868,25545.241,29291.40062,
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2114.002973,2288.921701,2468.694589,2657.022505,2941.048899,3206.09917,3454.429789,3720.926845,3926.409001,4234.161348,4736.217154,5132.711607,6027.128499,7301.215426,8089.914585,10117.30668,10868.27577,11448.61939,12620.51861,14877.16429,17097.83265,15586.43008,13738.9723,12608.22915,13099.02083,13666.85775,17981.01941,21792.55891,24534.69382,25662.22059,30593.67244,31822.80385,32800.98269,24425.28493,26083.61439,30282.96392,32998.96816,30312.4876,30596.5272,30941.07936,29624.91267,27247.85773,29899.19525,37321.7979,42821.67314,43437.06312,46593.60216,53700.00534,56152.55234,46946.96027,52869.04429,60755.75955,58037.82132,61126.9432,60020.36046,51545.48361,51965.15715,53791.50873,54589.06039,51939.42974,52837.90398,61028.73806,
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,101.650873,121.8944318,127.1971126,146.4801691,171.6617144,180.9825334,192.6948557,182.4989499,189.8276151,244.3815499,253.2097981,299.9811489,313.8769731,461.6534017,534.3695294,565.8157092,518.6706018,560.634594,607.9873042,711.6206844,905.5013559,926.2445705,847.3249293,847.1882682,730.0657163,512.635792,615.1429272,769.9478428,871.081442,843.7723144,1305.256125,1299.456451,1388.688757,1423.468008,1488.139241,1781.701493,1646.242298,1732.755627,1568.812358,1519.962727,1686.664337,1481.163082,1362.976645,2075.575111,2599.15215,2964.985541,3053.95467,3200.496672,3022.464592,3270.127727,4035.546607,4360.979186,4396.562519,4111.109647,3928.506828,3583.31129,3339.992899,3824.046783,4020.27305,3843.377391,3372.895601,3978.403528,
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27997.28983,28460.33262,27942.88054,33043.68838,32274.89055,31616.6817,29369.05683,28988.25921,,,,
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,288.057842,270.2793628,287.0447884,308.1952644,332.3050031,328.484901,337.6462466,333.2338125,314.3510648,314.1798528,343.8811821,401.6080395,546.9510613,648.5319241,744.5069419,806.2326445,814.474738,1044.353068,1376.546579,2030.135903,2329.353358,2419.034419,2296.307729,2280.451551,2338.075652,2588.552804,3165.945038,3638.988011,4128.118232,4407.20094,5302.843727,5314.663128,6128.445569,6559.129994,6555.504407,6748.931109,6583.201018,7280.989621,7715.918147,7747.612159,7578.851053,7663.13708,8331.261997,8524.961236,10176.65871,11092.51074,12014.39987,12154.82994,11122.86207,9706.95606,10804.68447,12189.09516,11998.4472,14764.93927,15188.22876,15157.53029,15740.13032,16416.77619,16910.68818,17253.50566,12808.98747,14653.30939,
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,186.0242872,198.9346961,226.8778376,237.9363952,257.4541447,247.7143658,238.3983738,252.2524221,264.2277582,293.9764202,281.6978405,320.8129751,356.9019875,368.2960538,585.8838044,742.5187674,827.1559844,857.1459344,992.9914613,1154.51385,1467.860198,1820.853536,1842.714583,1898.524761,1885.019531,2011.571057,2334.206663,2884.299313,1421.741906,1546.40039,1926.384607,2171.463634,2516.443295,2722.905389,3238.39402,3553.746281,4184.29444,4397.5383,4542.949125,4588.98256,4941.852597,5187.206107,5276.064713,5433.642274,6241.058232,7221.643883,7914.771494,8695.844461,10155.97367,10288.14905,11304.64493,2971.282434,1910.604526,993.7398831,1071.234204,857.4978675,664.3416723,862.3190638,1104.392448,1116.679246,533.3852317,,
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18323.87374,17803.08282,18848.77869,21233.9324,24115.26568,28728.56972,29446.08269,31459.54343,24602.91102,23103.94268,23649.71443,22666.40691,22451.56873,24040.87466,25783.2941,26995.03216,25659.19586,26831.97146,27795.14856,20882.26127,20908.5827,
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,103.537482,108.16465,113.5985461,115.8045871,119.8280812,124.9652472,127.3426624,129.945114,128.724044,131.1865593,127.9564553,134.0981086,153.0770052,165.4012768,163.1104043,211.6990246,208.0313119,220.6792997,258.2416937,228.1012321,234.3349603,198.8870062,180.4890557,171.308123,186.7885937,207.9619514,208.6351828,219.4792178,270.3970498,252.827127,298.3670792,310.659563,298.5673125,226.921141,178.9531795,209.8926106,223.2334013,207.3165514,226.3287624,192.269472,168.1176528,200.3610061,225.9473198,298.2498951,460.0670462,664.5976094,716.6678027,806.7103491,936.4942232,808.161563,896.8766357,988.1942146,969.6162149,980.083592,1017.787824,774.4116005,691.9800949,662.89753,720.265047,701.6212166,643.7722213,685.6902841,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,91.79924135,80.8829339,72.90358707,77.00232175,86.74003443,98.54678845,104.876212,99.2047155,97.87915347,106.9390852,115.5984914,120.9911549,133.8739983,164.5677263,182.207169,200.9213368,200.6809416,227.9324543,217.5148028,247.9894457,281.8434291,296.2024877,305.735515,314.9449723,335.911399,361.8232686,354.9559395,344.7906848,375.7946241,399.6983621,421.6313923,450.3722808,497.6287512,538.8405224,639.8208615,779.3301118,883.9452976,903.9900332,813.7851473,885.9740237,965.6697618,1018.836511,1117.386862,1252.892489,1441.935902,1656.758761,1979.162854,2482.427496,3115.850685,3354.565744,4051.958026,4916.026312,5436.750237,5948.440949,6362.011869,6574.564656,6664.796033,7228.762666,8032.798909,8259.795605,8354.065182,9880.09607,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2343.030739,2256.726266,2383.554528,2339.230915,2173.984241,2141.821461,1922.06182,2125.165591,2182.713344,2248.329199,2172.155783,1883.399665,2051.850147,2089.332502,2351.418631,2890.839472,3738.904675,4680.478172,5654.204629,7260.764427,8965.756968,7081.407884,8284.621077,10028.63804,10421.18833,10962.46635,10294.98687,7993.440052,7640.691289,8532.434867,8870.39705,9019.717374,8423.196002,9842.052265,
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,73.35018389,75.29031045,77.47496201,82.48749466,93.70370926,102.8898857,114.815982,118.388891,118.6781756,126.2599453,115.5814103,126.3832634,144.024139,170.0106136,228.7188252,245.9730134,241.0328537,295.5323259,306.03098,322.9621136,400.410419,328.9102542,271.7693357,244.9107717,222.1827806,228.4903026,308.4610656,352.3624408,377.4128043,359.4774079,420.1366828,401.5572752,412.2914804,302.4468581,240.0971127,305.9616058,329.6191758,326.3874969,335.7119807,323.8890512,297.8994971,288.1078752,323.1441484,390.3036272,406.0923835,399.4474497,400.3215069,440.2804561,534.1400956,528.1226972,521.8407125,573.8105585,559.1904856,608.1503504,627.7094023,559.4457465,787.2801816,814.4199071,883.8678323,875.9326592,897.1945754,973.2061291,
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,103.8008292,110.7316668,117.1621135,121.604327,129.5790389,141.8519505,165.5774542,171.6983737,179.87237,192.4634019,197.9937498,200.3640683,216.1495362,278.8200198,343.4253258,363.8060184,405.5479499,461.6610629,548.0111937,611.520184,707.3683905,745.7335183,767.0762485,822.7318965,842.0699352,768.86528,836.1465897,962.9616494,1154.579398,1329.999118,1545.274687,1751.068309,1957.407581,2230.842149,2502.703873,2848.619712,3039.8901,2462.417049,1841.042377,2028.56641,2004.107209,1889.971411,2091.178076,2350.846459,2647.26172,2876.247918,3343.784451,3934.688743,4327.7976,4154.184297,4996.372886,5396.649426,5748.631241,6041.12746,5822.383699,5708.796925,5854.461088,6436.791746,7124.564544,7630.03961,6990.935503,7066.190546,
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.7580213,243.3271314,381.2919657,287.5798132,261.6813963,208.0805555,172.9164992,150.6558312,214.4362345,175.5543835,137.1786057,168.6380009,186.665627,233.091549,305.2668999,333.7103692,401.0278425,517.4323674,704.6553137,666.7226317,740.2705562,837.8784661,959.361905,1038.327981,1094.422736,970.3652238,801.3912831,844.3693648,850.6685075,889.0202624,852.3336702,897.0475103,
